"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
113;Edinson Cavani\Edinson-Cavani;uy URU;FW;Paris S-G;32;1987;14;7;602;4;1;1;1;2;0;0.60;0.15;0.75;0.45;0.60;7.9;7.2;1.4;1.19;0.22;1.40;1.07;1.29;Matches
114;Zeki Çelik\Zeki-Celik;tr TUR;DF;Lille;22;1997;22;22;1980;0;2;0;0;4;0;0.00;0.09;0.09;0.00;0.09;0.2;0.2;1.8;0.01;0.08;0.09;0.01;0.09;Matches
115;Fabien Centonze\Fabien-Centonze;fr FRA;DF;Metz;23;1996;27;27;2430;0;2;0;0;3;0;0.00;0.07;0.07;0.00;0.07;0.3;0.3;1.8;0.01;0.07;0.08;0.01;0.08;Matches
116;Florian Chabrolle\Florian-Chabrolle;fr FRA;MF;Marseille;21;1998;1;0;17;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
117;Fouad Chafik\Fouad-Chafik;ma MAR;DF;Dijon;32;1986;19;17;1440;0;2;0;0;1;0;0.00;0.12;0.12;0.00;0.12;0.2;0.2;1.7;0.01;0.10;0.12;0.01;0.12;Matches
118;Gaëtan Charbonnier\Gaetan-Charbonnier;fr FRA;FWMF;Brest;30;1988;25;23;2045;4;5;0;2;5;0;0.18;0.22;0.40;0.18;0.40;6.5;4.9;3.3;0.28;0.14;0.43;0.22;0.36;Matches
119;Brendan Chardonnet\Brendan-Chardonnet;fr FRA;DF;Brest;24;1994;11;8;731;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
120;Xavier Chavalerin\Xavier-Chavalerin;fr FRA;MF;Reims;28;1991;24;24;2148;1;3;0;0;6;0;0.04;0.13;0.17;0.04;0.17;0.7;0.7;2.2;0.03;0.09;0.12;0.03;0.12;Matches
121;Aurélien Chedjou\Aurelien-Chedjou;cm CMR;DF;Amiens;34;1985;22;22;1971;0;0;0;0;4;1;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.2;0.02;0.01;0.03;0.02;0.03;Matches
122;Rayan Cherki\Rayan-Cherki;fr FRA;MFFW;Lyon;15;2003;6;1;139;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.10;0.07;0.17;0.10;0.17;Matches
123;Joris Chotard\Joris-Chotard;fr FRA;MF;Montpellier;17;2001;20;13;1249;0;0;0;0;5;1;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.4;0.02;0.03;0.05;0.02;0.05;Matches
124;Mounir Chouiar\Mounir-Chouiar;fr FRA;MFFW;Dijon;20;1999;20;18;1513;4;0;0;0;4;1;0.24;0.00;0.24;0.24;0.24;4.1;4.1;3.1;0.24;0.18;0.42;0.24;0.42;Matches
125;Ibrahim Cissé\Ibrahim-Cisse;ci CIV;DFFW;Nice;20;1999;2;0;48;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.23;0.00;0.23;0.23;0.23;Matches
126;Ibrahim Cissé\Ibrahim-Cisse;sn SEN;DF;Angers;23;1996;1;1;61;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.18;0.18;0.00;0.18;Matches
127;Alexis Claude-Maurice\Alexis-Claude-Maurice;fr FRA;MFFW;Nice;21;1998;21;18;1543;1;1;0;0;2;0;0.06;0.06;0.12;0.06;0.12;3.0;3.0;0.8;0.18;0.05;0.22;0.18;0.22;Matches
128;Yannis Clementia\Yannis-Clementia;fr FRA;GK;Nice;22;1997;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
129;Marcus Coco\Marcus-Coco;fr FRA;FW;Nantes;23;1996;1;1;15;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
130;Renaud Cohade\Renaud-Cohade;fr FRA;MF;Metz;34;1984;12;9;769;1;0;0;0;3;0;0.12;0.00;0.12;0.12;0.12;0.5;0.5;0.5;0.05;0.06;0.12;0.05;0.12;Matches
131;Racine Coly\Racine-Coly;sn SEN;DF;Nice;23;1995;10;8;649;1;0;0;0;5;2;0.14;0.00;0.14;0.14;0.14;1.3;1.3;0.0;0.18;0.00;0.18;0.18;0.18;Matches
132;Daniel Congré\Daniel-Congre;fr FRA;DF;Montpellier;34;1985;23;22;1897;0;1;0;0;4;0;0.00;0.05;0.05;0.00;0.05;0.8;0.8;0.2;0.04;0.01;0.04;0.04;0.04;Matches
133;Benjamin Corgnet\Benjamin-Corgnet;fr FRA;MF;Strasbourg;32;1987;6;3;260;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.0;0.19;0.00;0.19;0.19;0.19;Matches
134;Maxwel Cornet\Maxwel-Cornet;ci CIV;FWDF;Lyon;22;1996;21;13;1238;4;3;0;0;1;0;0.29;0.22;0.51;0.29;0.51;2.7;2.7;2.5;0.19;0.18;0.38;0.19;0.38;Matches
135;Quentin Cornette\Quentin-Cornette;fr FRA;FWMF;Amiens;25;1994;13;3;342;0;2;0;0;0;0;0.00;0.53;0.53;0.00;0.53;0.1;0.1;0.9;0.02;0.23;0.25;0.02;0.25;Matches
136;Nuno da Costa\Nuno-da-Costa;cv CPV;FW;Strasbourg;28;1991;14;4;519;1;0;0;0;4;0;0.17;0.00;0.17;0.17;0.17;1.8;1.8;0.2;0.31;0.04;0.35;0.31;0.35;Matches
137;Benoît Costil\Benoit-Costil;fr FRA;GK;Bordeaux;32;1987;27;27;2430;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
138;Kalifa Coulibaly\Kalifa-Coulibaly;ml MLI;FW;Nantes;27;1991;20;18;1609;4;0;0;0;1;0;0.22;0.00;0.22;0.22;0.22;4.8;4.8;0.9;0.27;0.05;0.32;0.27;0.32;Matches
139;Senou Coulibaly\Senou-Coulibaly;ml MLI;DF;Dijon;24;1994;10;9;669;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.0;0.07;0.00;0.07;0.07;0.07;Matches
140;Yoann Court\Yoann-Court;fr FRA;FWMF;Brest;29;1990;22;17;1405;3;7;0;0;6;0;0.19;0.45;0.64;0.19;0.64;1.9;1.9;2.2;0.12;0.14;0.26;0.12;0.26;Matches
141;Nicolas Cozza\Nicolas-Cozza;fr FRA;DF;Montpellier;20;1999;7;6;556;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.00;0.02;0.02;0.02;Matches
142;Wylan Cyprien\Wylan-Cyprien;fr FRA;MF;Nice;24;1995;20;20;1773;7;3;5;5;3;1;0.36;0.15;0.51;0.10;0.25;6.3;2.5;2.6;0.32;0.13;0.45;0.13;0.26;Matches
143;Lucas Da Cunha\Lucas-Da-Cunha;fr FRA;MF;Rennes;18;2001;2;1;72;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.08;0.14;0.22;0.08;0.22;Matches
144;Damien Da Silva\Damien-Da-Silva;fr FRA;DF;Rennes;31;1988;24;24;2155;1;2;0;0;3;0;0.04;0.08;0.13;0.04;0.13;0.5;0.5;0.9;0.02;0.04;0.06;0.02;0.06;Matches
145;Colin Dagba\Colin-Dagba;fr FRA;DF;Paris S-G;20;1998;10;7;666;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.6;0.01;0.08;0.09;0.01;0.09;Matches
146;Dante\Dante;br BRA;DF;Nice;35;1983;20;20;1800;1;0;0;0;7;0;0.05;0.00;0.05;0.05;0.05;1.2;1.2;0.4;0.06;0.02;0.08;0.06;0.08;Matches
147;Lucas Deaux\Lucas-Deaux;fr FRA;MF;Nîmes;30;1988;16;14;1248;1;1;0;0;2;0;0.07;0.07;0.14;0.07;0.14;0.6;0.6;0.9;0.04;0.06;0.11;0.04;0.11;Matches
148;Mathieu Debuchy\Mathieu-Debuchy;fr FRA;DF;Saint-Étienne;34;1985;20;19;1680;1;1;0;0;2;0;0.05;0.05;0.11;0.05;0.11;0.8;0.8;1.1;0.04;0.06;0.10;0.04;0.10;Matches
149;Romain Del Castillo\Romain-Del-Castillo;fr FRA;FWMF;Rennes;23;1996;20;13;1166;1;5;0;0;2;0;0.08;0.39;0.46;0.08;0.46;1.3;1.3;2.9;0.10;0.22;0.32;0.10;0.32;Matches
150;Thomas Delaine\Thomas-Delaine;fr FRA;DF;Metz;27;1992;16;14;1254;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.5;0.02;0.04;0.06;0.02;0.06;Matches
151;Paul Delecroix\Paul-Delecroix;fr FRA;GK;Metz;30;1988;2;1;135;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
152;Andy Delort\Andy-Delort;dz ALG;FW;Montpellier;27;1991;25;25;2196;9;3;0;2;5;0;0.37;0.12;0.49;0.37;0.49;10.8;9.2;3.8;0.44;0.16;0.60;0.38;0.54;Matches
153;Moussa Dembélé\Moussa-Dembele;fr FRA;FW;Lyon;23;1996;26;23;2099;16;2;4;5;3;0;0.69;0.09;0.77;0.51;0.60;10.9;7.1;1.6;0.47;0.07;0.54;0.31;0.38;Matches
154;Jason Denayer\Jason-Denayer;be BEL;DF;Lyon;24;1995;24;23;2064;0;1;0;0;0;0;0.00;0.04;0.04;0.00;0.04;0.7;0.7;0.1;0.03;0.01;0.04;0.03;0.04;Matches
155;Kevin Denkey\Kevin-Denkey;tg TOG;FW;Nîmes;18;2000;16;6;595;3;1;0;0;1;0;0.45;0.15;0.61;0.45;0.61;1.8;1.8;0.3;0.27;0.05;0.31;0.27;0.31;Matches
156;Memphis Depay\Memphis-Depay;nl NED;FWMF;Lyon;25;1994;13;12;1021;9;2;1;1;0;0;0.79;0.18;0.97;0.71;0.88;5.0;4.2;2.6;0.44;0.23;0.67;0.37;0.61;Matches
157;Ángel Di María\Angel-Di-Maria;ar ARG;FWMF;Paris S-G;31;1988;26;23;2005;8;14;1;2;2;0;0.36;0.63;0.99;0.31;0.94;9.5;8.0;14.3;0.43;0.64;1.07;0.36;1.00;Matches
158;Boulaye Dia\Boulaye-Dia;fr FRA;FW;Reims;22;1996;24;21;1818;7;1;1;1;0;0;0.35;0.05;0.40;0.30;0.35;5.2;4.4;2.2;0.26;0.11;0.37;0.22;0.33;Matches
159;Fousseni Diabaté\Fousseni-Diabate;ml MLI;FWMF;Amiens;23;1995;20;15;1199;1;3;0;0;3;0;0.08;0.23;0.30;0.08;0.30;0.9;0.9;1.9;0.07;0.14;0.21;0.07;0.21;Matches
160;Bafodé Diakité\Bafode-Diakite;fr FRA;DF;Toulouse;18;2001;15;15;1277;2;0;0;0;1;1;0.14;0.00;0.14;0.14;0.14;2.0;2.0;0.0;0.14;0.00;0.14;0.14;0.14;Matches
161;Abdou Diallo\Abdou-Diallo;fr FRA;DF;Paris S-G;23;1996;16;14;1203;0;1;0;0;4;0;0.00;0.07;0.07;0.00;0.07;0.9;0.9;0.1;0.06;0.01;0.07;0.06;0.07;Matches
162;Habib Diallo\Habib-Diallo;sn SEN;FW;Metz;24;1995;26;26;2199;12;3;1;3;2;1;0.49;0.12;0.61;0.45;0.57;10.4;8.1;2.7;0.42;0.11;0.54;0.33;0.44;Matches
163;Ibrahima Diallo\Ibrahima-Diallo;fr FRA;MF;Brest;20;1999;18;17;1482;0;1;0;0;2;0;0.00;0.06;0.06;0.00;0.06;0.1;0.1;0.6;0.01;0.04;0.04;0.01;0.04;Matches
164;Moussa Diarra\Moussa-Diarra;fr FRA;DF;Toulouse;18;2000;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
165;Raphael Dias Belloli\Raphael-Dias-Belloli;br BRA;MFFW;Rennes;23;1996;21;20;1681;5;3;1;1;4;0;0.27;0.16;0.43;0.21;0.37;6.5;5.7;5.5;0.35;0.30;0.64;0.31;0.60;Matches
166;Lucas Dias\Lucas-Dias;fr FRA;GK;Nîmes;20;1999;4;3;316;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
167;Bakaye Dibassy\Bakaye-Dibassy;ml MLI;DF;Amiens;29;1989;22;22;1869;2;0;0;0;5;1;0.10;0.00;0.10;0.10;0.10;1.0;1.0;0.1;0.05;0.00;0.05;0.05;0.05;Matches
168;Tristan Dingomé\Tristan-Dingome;cm CMR;MF;Reims;28;1991;14;11;828;0;1;0;0;1;0;0.00;0.11;0.11;0.00;0.11;0.3;0.3;0.9;0.04;0.10;0.14;0.04;0.14;Matches
169;Lois Diony\Lois-Diony;fr FRA;FW;Saint-Étienne;26;1992;11;7;616;2;0;0;0;1;0;0.29;0.00;0.29;0.29;0.29;1.6;1.6;0.2;0.24;0.03;0.27;0.24;0.27;Matches
170;Assane Dioussé\Assane-Diousse;sn SEN;MF;Saint-Étienne;21;1997;3;1;110;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.06;0.00;0.06;0.06;0.06;Matches
171;Axel Disasi\Axel-Disasi;fr FRA;DF;Reims;21;1998;27;27;2430;1;0;0;0;3;0;0.04;0.00;0.04;0.04;0.04;2.2;2.2;0.5;0.08;0.02;0.10;0.08;0.10;Matches
172;Tiago Djaló\Tiago-Djalo;pt POR;DF;Lille;19;2000;8;8;664;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
173;Alexander Djiku\Alexander-Djiku;fr FRA;DFMF;Strasbourg;24;1994;25;23;2062;1;1;0;0;6;0;0.04;0.04;0.09;0.04;0.09;2.4;2.4;0.4;0.10;0.02;0.12;0.10;0.12;Matches
174;Kasper Dolberg\Kasper-Dolberg;dk DEN;FW;Nice;21;1997;22;21;1805;9;3;0;0;2;0;0.45;0.15;0.60;0.45;0.60;7.2;7.2;1.1;0.36;0.06;0.42;0.36;0.42;Matches
175;Keagan Dolly\Keagan-Dolly;za RSA;MF;Montpellier;26;1993;6;1;143;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.05;0.07;0.13;0.05;0.13;Matches
176;Anastasios Donis\Anastasios-Donis;gr GRE;FWMF;Reims;22;1996;15;6;606;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;0.3;0.16;0.04;0.20;0.16;0.20;Matches
177;Gabriel Dos Santos\Gabriel-Dos-Santos;br BRA;DF;Lille;21;1997;23;22;1997;1;0;0;0;3;0;0.05;0.00;0.05;0.05;0.05;1.0;1.0;0.1;0.04;0.01;0.05;0.04;0.05;Matches
178;Mathieu Dossevi\Mathieu-Dossevi;tg TOG;MFFW;Toulouse;31;1988;26;20;1759;1;2;0;0;0;0;0.05;0.10;0.15;0.05;0.15;1.6;1.6;4.8;0.08;0.24;0.33;0.08;0.33;Matches
179;Moussa Doumbia\Moussa-Doumbia;ml MLI;FWMF;Reims;24;1994;25;21;1652;2;0;1;1;8;1;0.11;0.00;0.11;0.05;0.05;3.1;2.3;1.1;0.17;0.06;0.23;0.13;0.19;Matches
180;Souleyman Doumbia\Souleyman-Doumbia;ci CIV;DF;Angers;22;1996;4;4;360;0;1;0;0;1;0;0.00;0.25;0.25;0.00;0.25;0.0;0.0;0.1;0.00;0.03;0.03;0.00;0.03;Matches
181;Souleyman Doumbia\Souleyman-Doumbia;ci CIV;DF;Rennes;22;1996;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.07;0.07;0.00;0.07;Matches
182;Julian Draxler\Julian-Draxler;de GER;MF;Paris S-G;25;1993;11;7;685;0;4;0;0;5;0;0.00;0.53;0.53;0.00;0.53;1.5;1.5;2.1;0.20;0.28;0.47;0.20;0.47;Matches
183;Leo Dubois\Leo-Dubois;fr FRA;DF;Lyon;24;1994;15;14;1257;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;1.1;0.01;0.08;0.09;0.01;0.09;Matches
184;Haris Duljević\Haris-Duljevic;ba BIH;FWMF;Nîmes;25;1993;14;5;515;0;3;0;0;0;0;0.00;0.52;0.52;0.00;0.52;0.9;0.9;1.3;0.16;0.23;0.39;0.16;0.39;Matches
185;Riza Durmisi\Riza-Durmisi;dk DEN;DF;Nice;25;1994;3;1;104;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.04;0.00;0.04;0.04;0.04;Matches
186;Jean-Kevin Duverne\Jean-Kevin-Duverne;fr FRA;DF;Brest;22;1997;13;12;1087;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.01;0.02;0.02;0.01;0.02;Matches
187;Bruno Ecuele Manga\Bruno-Ecuele-Manga;ga GAB;DF;Dijon;31;1988;27;27;2430;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;1.2;1.2;0.1;0.04;0.00;0.05;0.04;0.05;Matches
188;Renaud Emond\Renaud-Emond;be BEL;FW;Nantes;27;1991;5;3;260;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.8;0.8;0.1;0.26;0.02;0.28;0.26;0.28;Matches
189;Fábio\Fabio;br BRA;DF;Nantes;29;1990;10;10;835;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.01;0.03;0.04;0.01;0.04;Matches
190;Cesc Fàbregas\Cesc-Fabregas;es ESP;MF;Monaco;32;1987;17;11;861;0;3;0;0;0;1;0.00;0.31;0.31;0.00;0.31;0.4;0.4;2.5;0.04;0.26;0.31;0.04;0.31;Matches
191;Julien Faussurier\Julien-Faussurier;fr FRA;DF;Brest;32;1987;22;22;1980;2;3;0;0;1;0;0.09;0.14;0.23;0.09;0.23;0.6;0.6;1.8;0.03;0.08;0.11;0.03;0.11;Matches
192;Zinedine Ferhat\Zinedine-Ferhat;dz ALG;FWMF;Nîmes;26;1993;25;24;2159;3;4;0;0;1;0;0.13;0.17;0.29;0.13;0.29;3.3;3.3;4.8;0.14;0.20;0.34;0.14;0.34;Matches
193;Juan Ferney Otero\Juan-Ferney-Otero;co COL;FWMF;Amiens;24;1995;18;14;1205;1;2;0;0;0;1;0.07;0.15;0.22;0.07;0.22;1.6;1.6;2.0;0.12;0.15;0.27;0.12;0.27;Matches
194;Jordan Ferri\Jordan-Ferri;fr FRA;MF;Montpellier;27;1992;15;13;1125;0;0;0;0;1;1;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.8;0.05;0.06;0.11;0.05;0.11;Matches
195;Mamadou Fofana\Mamadou-Fofana;ml MLI;DFMF;Metz;21;1998;20;18;1588;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.1;0.03;0.01;0.03;0.03;0.03;Matches
196;Wesley Fofana\Wesley-Fofana;fr FRA;DF;Saint-Étienne;18;2000;13;12;1125;1;0;0;0;4;0;0.08;0.00;0.08;0.08;0.08;0.8;0.8;0.1;0.06;0.01;0.07;0.06;0.07;Matches
197;Youssouf Fofana\Youssouf-Fofana;fr FRA;MF;Strasbourg;20;1999;13;12;1010;1;0;0;0;0;0;0.09;0.00;0.09;0.09;0.09;0.9;0.9;0.5;0.08;0.04;0.12;0.08;0.12;Matches
198;Youssouf Fofana\Youssouf-Fofana;fr FRA;MF;Monaco;20;1999;6;6;522;0;2;0;0;1;0;0.00;0.34;0.34;0.00;0.34;0.2;0.2;0.5;0.04;0.09;0.13;0.04;0.13;Matches
199;Thomas Foket\Thomas-Foket;be BEL;DF;Reims;24;1994;26;26;2340;0;1;0;0;3;0;0.00;0.04;0.04;0.00;0.04;0.7;0.7;1.3;0.03;0.05;0.08;0.03;0.08;Matches
200;Lamine Fomba\Lamine-Fomba;fr FRA;MF;Nîmes;21;1998;20;15;1374;0;0;0;0;5;0;0.00;0.00;0.00;0.00;0.00;1.2;1.2;0.5;0.08;0.03;0.11;0.08;0.11;Matches
201;José Fonte\Jose-Fonte;pt POR;DF;Lille;35;1983;24;24;2115;1;1;0;0;4;0;0.04;0.04;0.09;0.04;0.09;2.0;2.0;0.6;0.09;0.02;0.11;0.09;0.11;Matches
202;Lyle Foster\Lyle-Foster;za RSA;FW;Monaco;18;2000;2;1;61;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.35;0.00;0.35;0.35;0.35;Matches
203;Angelo Fulgini\Angelo-Fulgini;fr FRA;MF;Angers;22;1996;19;18;1493;1;1;0;0;3;1;0.06;0.06;0.12;0.06;0.12;3.2;3.2;2.3;0.19;0.14;0.33;0.19;0.33;Matches
204;Ruben Gabrielsen\Ruben-Gabrielsen;no NOR;DF;Toulouse;27;1992;7;7;566;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.06;0.00;0.06;0.06;0.06;Matches
205;Nicolás Gaitán\Nicolas-Gaitan;ar ARG;MF;Lille;31;1988;3;0;39;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.08;0.08;0.00;0.08;Matches
206;Marvin Gakpa\Marvin-Gakpa;fr FRA;MFFW;Metz;25;1993;13;4;462;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.6;0.09;0.12;0.21;0.09;0.21;Matches
207;Idrissa Gana Gueye\Idrissa-Gana-Gueye;sn SEN;MF;Paris S-G;29;1989;20;19;1654;1;2;0;0;2;0;0.05;0.11;0.16;0.05;0.16;1.2;1.2;2.9;0.07;0.16;0.23;0.07;0.23;Matches
208;Ignatius Ganago\Ignatius-Ganago;cm CMR;FWMF;Nice;20;1999;25;12;1227;3;1;0;0;0;0;0.22;0.07;0.29;0.22;0.29;2.7;2.7;0.6;0.20;0.05;0.25;0.20;0.25;Matches
209;Yann Gboho\Yann-Gboho;fr FRA;FW;Rennes;18;2001;8;2;222;1;1;0;0;1;0;0.41;0.41;0.81;0.41;0.81;0.2;0.2;0.2;0.07;0.08;0.15;0.07;0.15;Matches
210;Jérémy Gélin\Jeremy-Gelin;fr FRA;DFMF;Rennes;22;1997;14;10;922;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.04;0.00;0.04;0.04;0.04;Matches
211;Valère Germain\Valere-Germain;fr FRA;FW;Marseille;29;1990;25;14;1347;2;4;0;0;1;0;0.13;0.27;0.40;0.13;0.40;1.8;1.8;1.6;0.12;0.10;0.23;0.12;0.23;Matches
212;Saman Ghoddos\Saman-Ghoddos;ir IRN;FWMF;Amiens;25;1993;5;2;230;1;0;0;0;1;0;0.39;0.00;0.39;0.39;0.39;0.9;0.9;1.0;0.35;0.38;0.73;0.35;0.73;Matches
213;Andrei Girotto\Andrei-Girotto;br BRA;DF;Nantes;27;1992;24;24;2088;1;0;0;0;6;1;0.04;0.00;0.04;0.04;0.04;1.1;1.1;0.5;0.05;0.02;0.07;0.05;0.07;Matches
214;Kamil Glik\Kamil-Glik;pl POL;DF;Monaco;31;1988;22;22;1980;1;0;0;0;4;0;0.05;0.00;0.05;0.05;0.05;1.5;1.5;0.0;0.07;0.00;0.07;0.07;0.07;Matches
215;Joris Gnagnon\Joris-Gnagnon;fr FRA;DF;Rennes;22;1997;18;13;1184;0;1;0;0;2;0;0.00;0.08;0.08;0.00;0.08;0.5;0.5;0.8;0.04;0.06;0.10;0.04;0.10;Matches
216;Eddy Gnahoré\Eddy-Gnahore;fr FRA;MF;Amiens;25;1993;17;14;1134;0;0;0;0;4;1;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.5;0.05;0.04;0.09;0.05;0.09;Matches
217;Mauro Goicoechea\Mauro-Goicoechea;uy URU;GK;Toulouse;31;1988;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
218;Aleksandr Golovin\Aleksandr-Golovin;ru RUS;MF;Monaco;23;1996;24;23;1978;3;4;0;0;6;1;0.14;0.18;0.32;0.14;0.32;2.8;2.8;4.7;0.13;0.21;0.34;0.13;0.34;Matches
219;Alfred Gomis\Alfred-Gomis;sn SEN;GK;Dijon;25;1993;19;19;1620;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
220;Mathieu Goncalves\Mathieu-Goncalves;fr FRA;DF;Toulouse;18;2001;4;3;314;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
221;Álvaro González\Alvaro-Gonzalez;es ESP;DF;Marseille;29;1990;20;19;1628;0;0;0;0;4;1;0.00;0.00;0.00;0.00;0.00;0.9;0.9;0.5;0.05;0.03;0.08;0.05;0.08;Matches
222;Prince-Désir Gouano\Prince-Desir-Gouano;fr FRA;DF;Amiens;25;1993;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
223;Amine Gouiri\Amine-Gouiri;fr FRA;FW;Lyon;19;2000;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
224;Max Gradel\Max-Gradel;ci CIV;FWMF;Toulouse;31;1987;20;18;1576;3;2;2;3;3;0;0.17;0.11;0.29;0.06;0.17;4.3;2.0;1.9;0.24;0.11;0.35;0.11;0.22;Matches
225;Samuel Grandsir\Samuel-Grandsir;fr FRA;FWMF;Brest;22;1996;23;16;1409;3;1;0;0;0;0;0.19;0.06;0.26;0.19;0.26;2.5;2.5;1.5;0.16;0.10;0.25;0.16;0.25;Matches
226;Clément Grenier\Clement-Grenier;fr FRA;MF;Rennes;28;1991;11;10;842;1;0;0;0;2;0;0.11;0.00;0.11;0.11;0.11;0.8;0.8;0.6;0.09;0.07;0.16;0.09;0.16;Matches
227;Jérémy Grimm\Jeremy-Grimm;fr FRA;FW;Strasbourg;32;1987;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
228;Bruno Guimarães\Bruno-Guimaraes;br BRA;MF;Lyon;21;1997;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.12;0.12;0.00;0.12;Matches
229;Sehrou Guirassy\Sehrou-Guirassy;fr FRA;FW;Amiens;23;1996;23;23;1927;9;2;3;4;6;0;0.42;0.09;0.51;0.28;0.37;9.2;6.2;0.7;0.43;0.03;0.46;0.29;0.32;Matches
230;Rafik Guitane\Rafik-Guitane;fr FRA;MFDF;Rennes;20;1999;2;0;14;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.05;0.05;0.00;0.05;Matches
231;Régis Gurtner\Regis-Gurtner;fr FRA;GK;Amiens;32;1986;28;28;2520;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.01;0.01;0.00;0.01;Matches
